"","x"
"1",-2.37144073052332
"2",3.11578366286121
"3",-4.09890418988653
"4",5.08202471691184
"5",-5.24536440595985
"6",5.40870409500785
"7",-4.52297090286389
"8",3.63723771071993
"9",-1.84691033800319
"10",-0.722290484743194
"11",-0.246334976170584
"12",1.82139940379459
"13",-0.352077064048648
"14",-1.9840552847831
"15",2.49878822982026
"16",-0.339078789502881
"17",-1.93855253889503
"18",2.05647442697557
"19",-1.7866858072771
"20",1.51689718757863
"21",-0.889771406424736
